num|date|name|budget|domestic|intl
2562|2/24/2012|Act of Valor|12000000|70012847|82497035
2563|2/8/1985|Witness|12000000|65532576|65532576
2564|8/11/2006|Step Up|12000000|65328121|110989157
2565|2/3/2012|Chronicle|12000000|64575175|127075175
2566|12/20/1996|Beavis and Butt-head Do America|12000000|63118386|63118386
2567|1/1/1970|Patton|12000000|62500000|62500000
2568|3/2/2012|Project X|12000000|54731865|96731865
2569|12/25/1997|Jackie Brown|12000000|39673162|74727492
2570|11/18/1983|Yentl|12000000|39012241|39012241
2571|4/25/2008|Harold & Kumar Escape from Guantanamo Bay|12000000|38108728|43231984
2572|11/6/1981|Time Bandits|12000000|37400000|37400000
2573|2/15/2002|Crossroads|12000000|37188667|57000000
2574|10/10/2008|Quarantine|12000000|31691811|41291811
2575|8/21/2002|One Hour Photo|12000000|31597131|52223306
2576|2/1/2008|The Eye|12000000|31418697|56918697
2577|4/7/2004|Johnson Family Vacation|12000000|31203964|31462753
2578|12/21/2001|How High|12000000|31155435|31260435
2579|10/7/1960|Spartacus|12000000|30000000|60000000
2580|9/1/2006|Crank|12000000|27838408|43924923
2581|12/11/1992|The Muppet Christmas Carol|12000000|27281507|27281507
2582|10/25/2002|Frida|12000000|25885000|55710675
2583|7/5/2012|Katy Perry: Part of Me 3D|12000000|25326071|30226071
2584|11/24/2010|Faster|12000000|23240020|35658648
2585|9/11/1998|Rounders|12000000|22921898|22921898
2586|4/28/1967|Casino Royale|12000000|22744718|41744718
2587|6/15/1979|Prophecy|12000000|22673340|22673340
2588|5/14/2010|Just Wright|12000000|21540363|22054075
2589|9/10/1999|A Stir of Echoes|12000000|21133087|21133087
2590|1/13/1995|Tales from the Crypt: Demon Knight|12000000|21089146|21089146
2591|1/1/1978|The Boys from Brazil|12000000|19000000|19000000
2592|3/11/2005|The Upside of Anger|12000000|18761993|28915761
2593|3/3/2006|Aquamarine|12000000|18597342|22978953
2594|11/15/2013|Nebraska|12000000|17654912|17654912
2595|1/9/2004|My Baby's Daddy|12000000|17321573|17322212
2596|10/5/2001|Max Keeble's Big Move|12000000|17292381|17292381
2597|12/9/2011|Young Adult|12000000|16311571|22750356
2598|11/1/2013|About Time|12000000|15323921|87510258
2599|8/6/1997|Def Jam's How To Be a Player|12000000|14010363|14010363
2600|10/30/1998|Living Out Loud|12000000|12905901|12905901
2601|10/3/2008|Rachel Getting Married|12000000|12796861|13326864
2602|3/20/1981|The Postman Always Rings Twice|12000000|12200000|44200000
2603|12/12/2003|Girl with a Pearl Earring|12000000|11634362|43281552
2604|2/10/1982|Das Boot|12000000|11487676|84970337
2605|12/3/2004|House of Flying Daggers|12000000|11050094|92863945
2606|3/22/2002|Sorority Boys|12000000|10198766|12516222
2607|12/5/2008|Cadillac Records|12000000|8138000|8138000
2608|9/14/2012|Arbitrage|12000000|7919574|26685784
2609|10/24/1960|The Alamo|12000000|7900000|7900000
2610|5/12/2000|Screwed|12000000|6982680|6982680
2611|10/20/2006|Running With Scissors|12000000|6860000|8706701
2612|9/3/1993|Fortress|12000000|6730578|46730578
2613|11/17/2006|For Your Consideration|12000000|5549923|5549923
2614|11/20/1998|Celebrity|12000000|5078660|6200000
2615|6/20/2003|From Justin to Kelly|12000000|4922166|4922166
2616|6/6/1986|Invaders from Mars|12000000|4884663|4984663
2617|3/22/1996|Girl 6|12000000|4880941|4880941
2618|10/22/2003|In the Cut|12000000|4717455|23693646
2619|2/22/2008|Charlie Bartlett|12000000|3950294|5295909
2620|2/13/2009|Two Lovers|12000000|3149034|16349034
2621|2/15/2002|Last Orders|12000000|2326407|2326407
2622|3/9/2007|Gwoemul|12000000|2201923|92618117
2623|11/13/1981|The Pursuit of D.B. Cooper|12000000|2104164|2104164
2624|3/19/1999|Ravenous|12000000|2062406|2062406
2625|6/14/2002|The Dangerous Lives of Altar Boys|12000000|1779284|1779284
2626|3/7/2008|Married Life|12000000|1506998|1506998
2627|8/5/2005|2046|12000000|1442338|19202856
2628|9/30/2005|Duma|12000000|870067|994790
2629|6/4/2010|Ondine|12000000|550472|550472
2630|7/20/2001|Brother|12000000|450594|450594
2631|10/4/2002|Welcome to Collinwood|12000000|378650|378650
2632|4/18/2008|Life Before Her Eyes|12000000|303439|7203439
2633|10/31/1997|Critical Care|12000000|220175|220175
2634|9/28/2007|Trade|12000000|214202|1513388
2635|1/6/2006|Fateless|12000000|196857|196857
2636|9/3/2010|San qiang pai an jing qi|12000000|190946|310946
2637|9/17/1999|Breakfast of Champions|12000000|178287|178287
2638|3/9/2001|Company Man|12000000|146028|622273
2639|5/11/2011|Nanjing! Nanjing!|12000000|122558|20122558
2640|8/19/2011|5 Days of War|12000000|17479|17479
2641|12/31/2011|Tu Xia Chuan Qi|12000000|0|1828400
2642|9/15/2009|Triangle|12000000|0|1595168
2643|10/19/2013|Supesu Batorushippu Yamato|12000000|0|0
2644|12/10/1999|Diamonds|11900000|81897|81897
2645|3/20/1998|Madadayo|11900000|48856|48856
2646|4/21/1989|Pet Sematary|11500000|57469179|57469179
2647|11/27/2009|The Cry of the Owl|11500000|0|0
2648|10/9/2009|St. Trinian's|11400000|15000|22446568
2649|5/25/1977|Star Wars Ep. IV: A New Hope|11000000|460998007|797900000
2650|6/8/1984|Gremlins|11000000|148168459|148168459
2651|12/22/1965|Doctor Zhivago|11000000|111721000|111721000
2652|12/10/2010|The Fighter|11000000|93617009|129262388
2653|10/24/2008|High School Musical 3: Senior Year|11000000|90559416|274392880
2654|9/22/2006|Jackass: Number Two|11000000|72778712|85278712
2655|3/13/1992|My Cousin Vinny|11000000|52929168|52929168
2656|4/7/1989|Major League|11000000|49793054|49793054
2657|4/4/2003|Phone Booth|11000000|46566212|97837138
2658|1/25/2002|A Walk to Remember|11000000|41227069|46060915
2659|12/29/1995|Dead Man Walking|11000000|39387284|83088295
2660|3/5/1999|Cruel Intentions|11000000|38230075|75803716
2661|10/17/2008|The Secret Life of Bees|11000000|37770162|39984023
2662|6/12/1981|History of the World: Part I|11000000|31672000|31672000
2663|10/23/2009|Saw VI|11000000|27693292|69752402
2664|10/12/2001|Corky Romano|11000000|23978402|23978402
2665|8/7/1992|Raising Cain|11000000|21171695|21171695
2666|4/13/1978|F.I.S.T|11000000|20388920|20388920
2667|1/1/1975|Barry Lyndon|11000000|20000000|20000000
2668|11/21/2001|Out Cold|11000000|13906394|14786394
2669|10/13/2000|The Ladies Man|11000000|13592872|13719474
2670|3/30/2001|Tomcats|11000000|13558739|13558739
2671|4/12/2002|Frailty|11000000|13110448|19947280
2672|2/19/1993|Army of Darkness|11000000|11502976|21502976
2673|11/12/2004|Kinsey|11000000|10214647|13000959
2674|12/25/1993|What's Eating Gilbert Grape|11000000|9170214|9170214
2675|2/1/2002|Slackers|11000000|4814244|4814244
2676|9/26/2003|The Gospel of John|11000000|4068087|4246765
2677|10/10/2004|Vera Drake|11000000|3753806|13353855
2678|1/31/2003|The Guru|11000000|3051221|23788368
2679|12/14/1995|Othello|11000000|2844379|2844379
2680|5/12/1995|The Perez Family|11000000|2794056|2794056
2681|1/1/1970|The Molly Maguires|11000000|2200000|2200000
2682|1/1/1991|Return to the Blue Lagoon|11000000|2000000|2000000
2683|9/7/2007|Romance and Cigarettes|11000000|551002|3231251
2684|11/10/2006|Copying Beethoven|11000000|355968|355968
2685|8/26/2011|Brighton Rock|11000000|229653|229653
2686|5/4/2012|LOL|11000000|0|10431506
2687|10/24/2008|Saw V|10800000|56746769|118209778
2688|4/27/2007|Jindabyne|10800000|399879|2862544
2689|8/11/2006|Kabhi Alvida Naa Kehna|10750000|3275443|32575443
2690|6/4/1982|Poltergeist|10700000|74706019|121706019
2691|6/18/1999|An Ideal Husband|10700000|18542974|31341183
2692|12/25/2004|Darkness|10600000|22163442|34409206
2693|6/11/1982|ET: The Extra-Terrestrial|10500000|435110554|792965326
2694|4/2/1968|2001: A Space Odyssey|10500000|56700000|68700000
2695|4/20/2007|In the Land of Women|10500000|11052958|14140402
2696|12/31/1994|There Goes My Baby|10500000|125169|125169
2697|2/20/2004|The Blue Butterfly|10400000|1610194|1610194
2698|11/2/2001|Le Fabuleux destin d'Amélie Poulain|10350000|33201661|174201661
2699|4/30/2010|Housefull|10100000|1183658|18726300
2700|8/24/2007|September Dawn|10100000|1066555|1066555
2701|12/5/1997|Good Will Hunting|10000000|138433435|225933435
2702|10/22/2004|The Grudge|10000000|110359362|187281115
2703|6/26/1981|Stripes|10000000|85300000|85300000
2704|10/27/2006|Saw III|10000000|80238724|163876815
2705|8/25/2000|Bring it On|10000000|68353550|90453550
2706|1/29/1999|She's All That|10000000|63465522|63465522
2707|10/26/2007|Saw IV|10000000|63300095|135759694
2708|2/24/2006|Madea's Family Reunion|10000000|63257940|63308879
2709|1/7/2005|White Noise|10000000|56094360|92094360
2710|10/17/1986|The Color of Money|10000000|52293000|52293000
2711|10/2/1992|The Mighty Ducks|10000000|50752337|50752337
2712|11/6/2009|Precious (Based on the Novel Push by Sapphire)|10000000|47566524|68722848
2713|5/4/2012|The Best Exotic Marigold Hotel|10000000|46383639|134729347
2714|2/17/1989|Bill & Ted's Excellent Adventure|10000000|40485039|40485039
2715|10/4/1962|The Longest Day|10000000|39100000|50100000
2716|2/16/1996|Happy Gilmore|10000000|38623460|41004412
2717|8/31/2001|Jeepers Creepers|10000000|37904175|58939035
2718|12/11/1968|Oliver!|10000000|37402877|37402877
2719|2/16/2001|Recess: School's Out|10000000|36696761|44451470
2720|7/10/1985|Mad Max Beyond Thunderdome|10000000|36230219|36230219
2721|11/3/1977|Pete's Dragon|10000000|36000000|36000000
2722|10/4/1985|Commando|10000000|35073978|35073978
2723|9/17/2010|Devil|10000000|33679655|63354114
2724|11/22/2002|Friday After Next|10000000|33253609|33526835
2725|3/6/1992|The Lawnmower Man|10000000|32100816|32100816
2726|10/3/2008|Nick and Norah's Infinite Playlist|10000000|31487293|33544594
2727|11/12/1999|Dogma|10000000|30651422|43948865
2728|9/20/2002|The Banger Sisters|10000000|30306281|38067218
2729|12/8/2000|Snatch|10000000|30093107|83593107
2730|5/19/1989|Road House|10000000|30050028|30050028
2731|6/24/1983|Twilight Zone: The Movie|10000000|29500000|29500000
2732|11/23/1994|A Low Down Dirty Shame|10000000|29317886|29317886
2733|8/30/2013|One Direction: This is Us|10000000|28873374|68541786
2734|9/6/2002|Swimfan|10000000|28564995|34364995
2735|10/6/2006|Employee of the Month|10000000|28444855|38364855
2736|11/6/2009|The Fourth Kind|10000000|26218170|49486874
2737|3/25/1983|The Outsiders|10000000|25697647|25697647
2738|6/12/1998|Can't Hardly Wait|10000000|25358996|25358996
2739|8/17/2012|Sparkle|10000000|24397469|24660323
2740|4/26/2013|Mud|10000000|21590086|24578405
2741|11/12/2010|Skyline|10000000|21416355|78693371
2742|10/21/1983|The Dead Zone|10000000|20766000|20766000
2743|2/2/2001|Valentine|10000000|20384136|20384136
2744|2/23/2007|Reno 911!: Miami|10000000|20342161|21851362
2745|7/24/1998|Jane Austen's Mafia|10000000|19843795|30143795
2746|2/25/1994|Sugar Hill|10000000|18272447|18272447
2747|6/20/2008|Kit Kittredge: An American Girl|10000000|17657973|17657973
2748|9/23/2005|Roll Bounce|10000000|17380866|17500866
2749|12/11/1998|Rushmore|10000000|17105219|19080435
2750|1/19/1990|Tremors|10000000|16667084|16667084
2751|6/17/2005|The Perfect Man|10000000|16535005|19535005
2752|8/3/1990|Mo' Better Blues|10000000|16153000|16153000
2753|1/25/2002|Kung Pow: Enter the Fist|10000000|16033556|17033556
2754|5/30/2003|Wrong Turn|10000000|15417771|28649556
2755|5/16/1980|The Long Riders|10000000|15198912|15198912
2756|3/12/1999|The Corruptor|10000000|15164492|15164492
2757|8/14/2009|The Goods: Live Hard, Sell Hard|10000000|15122676|15297318
2758|6/28/2002|Hey Arnold! The Movie|10000000|13684949|13684949
2759|12/30/2005|The Matador|10000000|12589255|17300838
2760|3/14/1997|Love Jones|10000000|12554569|12554569
2761|12/19/2000|The Gift|10000000|12008642|44567606
2762|1/20/2006|End of the Spear|10000000|11748661|11924041
2763|3/9/2001|Get Over It|10000000|11560259|19860259
2764|2/19/1999|Office Space|10000000|10827813|12827813
2765|7/23/1999|Drop Dead Gorgeous|10000000|10571408|10571408
2766|6/11/1999|Le Violon rouge|10000000|10019109|10019109
2767|11/25/1998|Very Bad Things|10000000|9949470|21094974
2768|7/9/2004|Sleepover|10000000|9408183|9408183
2769|1/25/2013|Movie 43|10000000|8840453|22855518
2770|10/26/1984|Body Double|10000000|8801940|8801940
2771|7/18/2003|Dirty Pretty Things|10000000|8112414|14156753
2772|2/1/2008|Over Her Dead Body|10000000|7570127|20717656
2773|10/24/2001|Bones|10000000|7316658|8378853
2774|12/1/2006|Turistas|10000000|7027762|14321070
2775|10/30/1998|American History X|10000000|6719864|6719864
2776|1/16/2004|Teacher's Pet: The Movie|10000000|6491969|6491969
2777|10/15/1999|The Straight Story|10000000|6197866|6197866
2778|5/3/2002|Deuces Wild|10000000|6044618|6244618
2779|3/22/2008|Run, Fatboy, Run|10000000|6003262|36743410
2780|12/18/1981|Heartbeeps|10000000|6000000|6000000
2781|7/4/2007|Rescue Dawn|10000000|5490423|7037886
2782|4/5/2000|Black and White|10000000|5241315|5241315
2783|6/18/2010|I am Love|10000000|5005465|15132211
2784|10/26/2001|On the Line|10000000|4365455|4690802
2785|10/4/1996|Crash|10000000|3357324|3357324
2786|2/4/1994|Romeo Is Bleeding|10000000|3275585|3275585
2787|10/8/1999|The Limey|10000000|3193102|6030047
2788|12/22/2000|The House of Mirth|10000000|3041803|5141803
2789|10/6/2000|Bamboozled|10000000|2185266|2373937
2790|2/11/1981|Sphinx|10000000|2000000|11400000
2791|5/3/2013|The Iceman|10000000|1930401|1930401
2792|6/24/2011|A Better Life|10000000|1759252|1766372
2793|2/28/2003|Spider|10000000|1641788|1641788
2794|2/4/2000|Gun Shy|10000000|1638202|1638202
2795|12/27/2002|Nicholas Nickleby|10000000|1562800|1562800
2796|4/16/2010|The Joneses|10000000|1475746|3541565
2797|6/23/2006|Krrish|10000000|1430721|32430721
2798|8/11/2000|Cecil B. Demented|10000000|1276984|1953882
2799|5/2/2003|Owning Mahowny|10000000|1011054|1011054
2800|10/19/2007|The Ten Commandments|10000000|952820|1051907
2801|9/7/2007|The Brothers Solomon|10000000|900926|900926
2802|8/6/1999|Illuminata|10000000|836641|836641
2803|12/2/2011|Coriolanus|10000000|749641|1049641
2804|10/11/2002|Swept Away|10000000|598645|598645
2805|5/23/2008|War, Inc.|10000000|580862|1296184
2806|4/2/2004|Shaolin Soccer|10000000|488872|42776032
2807|8/27/2004|The Brown Bunny|10000000|366301|630427
2808|12/25/1998|The Swindle|10000000|245359|5045359
2809|8/14/1998|La femme de chambre du Titanic|10000000|244465|244465
2810|12/17/2004|Imaginary Heroes|10000000|228524|290875
2811|10/26/2001|High Heels and Low Lifes|10000000|226792|226792
2812|8/21/2009|World's Greatest Dad|10000000|221805|295750
2813|10/29/2010|Welcome to the Rileys|10000000|152857|312857
2814|10/9/2009|Free Style|10000000|141108|721108
2815|5/18/2007|Severance|10000000|137221|5950002
2816|7/14/2006|Edmond|10000000|131719|241719
2817|4/23/2010|Joheunnom nabbeunnom isanghannom|10000000|128486|42226657
2818|8/26/1994|Police Academy 7: Mission to Moscow|10000000|126247|126247
2819|2/19/2010|Blood Done Sign My Name|10000000|109383|109383
2820|2/19/2010|The Good Guy|10000000|100688|100688
2821|10/23/2009|Motherhood|10000000|93388|723388
2822|10/15/2004|Eulogy|10000000|70527|70527
2823|2/27/1998|An Alan Smithee Film: Burn Hollywood Burn|10000000|45779|45779
2824|8/28/2009|The Open Road|10000000|19716|19716
2825|10/16/2009|Janky Promoters|10000000|9069|9069
2826|8/6/2010|The Oxford Murders|10000000|4803|19510009
2827|12/31/2010|The Reef|10000000|0|15037867
2828|1/8/2008|White Noise 2: The Light|10000000|0|8243567
2829|6/21/2011|You Got Served: Beat The World|10000000|0|1230542
2830|8/21/2009|Fifty Dead Men Walking|10000000|0|897698
2831|9/22/2009|Adam Resurrected|10000000|0|90909
2832|4/13/2012|Detention|10000000|0|0
2833|2/2/2007|Partition|10000000|0|0
2834|12/25/2014|Big Eyes|10000000|0|0
2835|4/30/2010|Gunless|9900000|458054|458054
2836|4/3/2009|Adventureland|9800000|16044025|17144025
2837|12/19/2012|Amour|9700000|6738954|25915719
2838|4/28/2006|The Lost City|9600000|2484186|3650302
2839|1/12/2000|Next Friday|9500000|57176582|59675307
2840|6/13/1967|You Only Live Twice|9500000|43100000|111600000
2841|6/10/1988|Poltergeist III|9500000|14114000|14114000
2842|3/19/2010|The Runaways|9500000|3573673|5278632
2843|10/30/2009|Gentlemen Broncos|9500000|113682|118482
2844|11/7/1963|It's a Mad Mad Mad Mad World|9400000|46300000|60000000
2845|11/3/2006|Volver|9400000|12899867|85599867
2846|11/11/2011|Melancholia|9400000|3030848|18044073
2847|8/7/1981|Heavy Metal|9300000|19571091|19571091
2848|12/29/1995|Richard III|9200000|2684904|4204857
2849|12/31/2011|Red Dog|9100000|0|20927794
2850|5/25/1979|Alien|9000000|80930630|203630630
2851|10/17/2003|The Texas Chainsaw Massacre|9000000|80571655|107071655
2852|1/1/1971|Fiddler on the Roof|9000000|80500000|80500000
2853|12/29/1965|Thunderball|9000000|63600000|141200000
2854|5/30/2008|The Strangers|9000000|52597610|83051676
2855|11/6/1996|Set It Off|9000000|36049108|36049108
2856|10/22/1999|The Best Man|9000000|34102780|34572780
2857|11/9/1988|Child's Play|9000000|33244684|44196684
2858|6/22/2007|Sicko|9000000|24538513|33538513
2859|1/21/2000|Down to You|9000000|20035310|20035310
2860|7/30/2004|Harold & Kumar Go to White Castle|9000000|18225165|18225165
2861|10/13/2000|The Contender|9000000|17804273|17804273
2862|2/18/2000|Boiler Room|9000000|16963963|28773637
2863|12/25/2006|Black Christmas|9000000|16235738|16235738
2864|3/16/1984|The Ice Pirates|9000000|13075390|13075390
2865|5/14/2004|Breakin' All the Rules|9000000|12232382|12512317
2866|8/10/2011|Glee: The 3D Concert Movie|9000000|11862398|17462398
2867|11/8/1989|Henry V|9000000|10161099|10161099
2868|11/28/2007|The Savages|9000000|6623082|10642023
2869|4/16/2003|Chasing Papi|9000000|6126237|12657377
2870|9/8/2000|The Way of the Gun|9000000|6047856|13061935
2871|8/22/2008|Hamlet 2|9000000|4886216|4898285
2872|9/13/2002|Igby Goes Down|9000000|4777465|4777465
2873|4/29/1994|PCU|9000000|4333569|4333569
2874|3/9/2007|The Ultimate Gift|9000000|3438735|3438735
2875|9/29/2000|Beautiful|9000000|3134509|3134509
2876|6/1/2007|Gracie|9000000|2956339|3922043
2877|8/18/2006|Trust the Man|9000000|1530535|2548378
2878|8/26/2005|Undiscovered|9000000|1069318|1069318
2879|11/6/1998|Velvet Goldmine|9000000|1053788|4861972
